X1	X2	weight
CX3CR1	ITGA10	9.7599646272114
FNBP4	ANO7	9.74208694184024
SPACA4	HCK	9.73363373586662
FRMD4A	FXYD6	9.73195345118589
RUNX2	CEACAM21	9.73121332870895
PNMT	RUNX2	9.72251285615117
PRTFDC1	RUNX2	9.71460088540632
ADAM12	RUNX2	9.68460432689242
TNF	PXDN	9.63755247840724
FNBP4	AHRR	9.62536888403634
MAP3K4	AADAC	9.60898044575027
USP28	RUNX2	9.58918814021032
FAM229A	ADCY4	9.54347275919974
STARD13	CST1	9.53422257841533
USP54	PLEKHO2	9.50410815727609
HLX	PCAT19	9.49420799795987
ALDH3A1	ADCY4	9.49258558320959
DOK2	C11orf45	9.48474357214057
FXYD6	NFATC2IP	9.46798188767135
TMEM200A	ITGAX	9.46546368439565
PPP1R18	CYP27B1	9.45573706123276
TGFBI	ADCY4	9.44020852505862
TMEM200A	SIGLEC9	9.41816650422498
CLASP1	CHST15	9.40860431753286
CLASP1	ALDH3A1	9.40390242436405
HIF3A	CX3CR1	9.39650903972568
PROX1	ACP6	9.39427207799303
CLASP1	FTL	9.37308089715763
SLC19A1	CLASP1	9.3601854337127
TMEM200A	IGSF6	9.34061279444652
MYO1F	LOC107987462	9.27824202266858
ATP2A1	FAM198B	9.27799563503385
CSF3R	NOS2	9.25680921459637
BID	FAM198B	9.22773667705644
PROX1	BDKRB1	9.20280953137351
IGF2	ANO7	9.20263522361282
GGH	SCGN	9.18813429362159
HSPA6	C11orf45	9.17890762872471
ADCY4	KYAT1	9.15250482318725
USP54	ITGA10	9.12758859544727
TMEM200A	GBP6	9.10705220582211
SPACA4	PLEKHO2	9.10673301194362
PDGFRA	FCN1	9.08384094167446
MSL1	ADCY4	9.0809666125445
