X1	X2	weight
ENSG00000096060	ENSG00000111215	11.3465395259664
ENSG00000136630	ENSG00000124507	11.3313942551148
ENSG00000129467	ENSG00000143127	11.3295229785577
ENSG00000119535	ENSG00000140287	11.3169882809234
ENSG00000074054	ENSG00000134830	11.3097220691441
ENSG00000177374	ENSG00000146112	11.2851587876988
ENSG00000107672	ENSG00000187942	11.2716900381856
ENSG00000137726	ENSG00000063438	11.2653371293606
ENSG00000117983	ENSG00000102878	11.2270925371891
ENSG00000134853	ENSG00000243709	11.2006179354401
ENSG00000171124	ENSG00000140287	11.1905717827193
ENSG00000204577	ENSG00000204482	11.1901546704755
ENSG00000171931	ENSG00000187942	11.1870100097376
ENSG00000133048	ENSG00000167617	11.1830533942517
ENSG00000184730	ENSG00000129467	11.1509846243874
ENSG00000117707	ENSG00000070729	11.1483409810957
ENSG00000166126	ENSG00000146112	11.0989856505229
ENSG00000174370	ENSG00000087495	11.0639501846461
ENSG00000117707	ENSG00000260001	11.0560182576116
ENSG00000141506	ENSG00000158517	10.9779726647771
ENSG00000166348	ENSG00000109920	10.9604756584546
ENSG00000140254	ENSG00000146112	10.9557828779603
ENSG00000153531	ENSG00000147535	10.9439071120321
ENSG00000148848	ENSG00000037280	10.9387095747105
ENSG00000164713	ENSG00000213654	10.9218726990089
ENSG00000133048	ENSG00000197520	10.9165966946892
ENSG00000066230	ENSG00000168329	10.9160146803573
ENSG00000187942	ENSG00000113532	10.9030717452583
ENSG00000119535	ENSG00000164038	10.8981786210797
ENSG00000072062	ENSG00000117069	10.8332430387932
ENSG00000166920	ENSG00000037280	10.7929725454969
ENSG00000155629	ENSG00000124813	10.7862931199748
ENSG00000117069	ENSG00000163638	10.7859332822542
ENSG00000198074	ENSG00000187942	10.7815792669096
ENSG00000079689	ENSG00000112877	10.7631483486986
ENSG00000146112	ENSG00000143127	10.6897512608283
ENSG00000134853	ENSG00000176953	10.6736674566706
ENSG00000007171	ENSG00000129467	10.6435974131725
ENSG00000172936	ENSG00000074054	10.6222994042624
ENSG00000168309	ENSG00000107821	10.6092400838188
ENSG00000164125	ENSG00000112877	10.6082804261897
ENSG00000180644	ENSG00000115956	10.6059095502643
ENSG00000118785	ENSG00000124813	10.5836898192183
ENSG00000177519	ENSG00000074054	10.553252158976
ENSG00000148339	ENSG00000168329	10.551949593978
ENSG00000140488	ENSG00000168329	10.4761785293516
ENSG00000187942	ENSG00000204149	10.4677629343989
ENSG00000187942	ENSG00000183347	10.3960979380014
ENSG00000129467	ENSG00000112877	10.3473933587269
ENSG00000221887	ENSG00000168329	10.344099280516
ENSG00000163218	ENSG00000072195	10.3292595417659
ENSG00000241839	ENSG00000168329	10.3231261048145
ENSG00000196296	ENSG00000136630	10.2666793362824
ENSG00000167779	ENSG00000074054	10.2421957193419
ENSG00000164442	ENSG00000129467	10.2017244394646
ENSG00000117069	ENSG00000143127	10.1332564417603
ENSG00000139970	ENSG00000129467	10.08133432664
ENSG00000117707	ENSG00000124507	10.0670051556929
ENSG00000167244	ENSG00000140287	10.0652315138549
ENSG00000071246	ENSG00000129467	10.0544577688714
ENSG00000168878	ENSG00000187942	10.0398694306403
ENSG00000153531	ENSG00000012223	10.039132392112
ENSG00000136630	ENSG00000140470	10.0101209449403
ENSG00000102878	ENSG00000260001	10.007071824852
ENSG00000204577	ENSG00000105366	9.99870301029395
ENSG00000117983	ENSG00000170373	9.97891449810555
ENSG00000163053	ENSG00000168329	9.97557905984493
ENSG00000066336	ENSG00000168329	9.95940469256728
ENSG00000164484	ENSG00000163823	9.95818178188201
ENSG00000142347	ENSG00000000938	9.9492208464656
ENSG00000168484	ENSG00000168329	9.9456227976915
ENSG00000117069	ENSG00000026508	9.93655119489116
ENSG00000133048	ENSG00000164309	9.93565015591006
ENSG00000133048	ENSG00000101452	9.91942491512247
ENSG00000184956	ENSG00000146112	9.90815868023676
ENSG00000072062	ENSG00000166348	9.89989008888657
ENSG00000147570	ENSG00000124813	9.88138642858415
ENSG00000087245	ENSG00000161055	9.87845684908924
ENSG00000117983	ENSG00000106336	9.85060279105722
ENSG00000204103	ENSG00000136378	9.79342753523257
ENSG00000249628	ENSG00000074054	9.79268647993456
ENSG00000204103	ENSG00000112877	9.77810798350667
ENSG00000148848	ENSG00000136630	9.76946034410557
ENSG00000168329	ENSG00000143127	9.7599646272114
ENSG00000109920	ENSG00000146205	9.74208694184024
ENSG00000177202	ENSG00000101336	9.73363373586662
ENSG00000151474	ENSG00000137726	9.73195345118589
ENSG00000124813	ENSG00000007129	9.73121332870895
ENSG00000141744	ENSG00000124813	9.72251285615117
ENSG00000099256	ENSG00000124813	9.71460088540632
ENSG00000148848	ENSG00000124813	9.68460432689242
ENSG00000232810	ENSG00000130508	9.63755247840724
ENSG00000109920	ENSG00000063438	9.62536888403634
ENSG00000085511	ENSG00000114771	9.60898044575027
ENSG00000048028	ENSG00000124813	9.58918814021032
ENSG00000226562	ENSG00000136630	9.55647288343837
ENSG00000225828	ENSG00000129467	9.54347275919974
ENSG00000133121	ENSG00000170373	9.53422257841533
ENSG00000166348	ENSG00000241839	9.50410815727609
ENSG00000136630	ENSG00000267107	9.49420799795987
ENSG00000108602	ENSG00000129467	9.49258558320959
ENSG00000147443	ENSG00000174370	9.48474357214057
ENSG00000137726	ENSG00000176953	9.46798188767135
ENSG00000164484	ENSG00000140678	9.46546368439565
ENSG00000146112	ENSG00000111012	9.45573706123276
ENSG00000120708	ENSG00000129467	9.44020852505862
ENSG00000164484	ENSG00000129450	9.41816650422498
ENSG00000074054	ENSG00000182022	9.40860431753286
ENSG00000074054	ENSG00000108602	9.40390242436405
ENSG00000124440	ENSG00000168329	9.39650903972568
ENSG00000117707	ENSG00000162836	9.39427207799303
ENSG00000074054	ENSG00000087086	9.37308089715763
ENSG00000173638	ENSG00000074054	9.3601854337127
ENSG00000164484	ENSG00000140749	9.34061279444652
ENSG00000142347	ENSG00000204577	9.27824202266858
ENSG00000196296	ENSG00000164125	9.27799563503385
ENSG00000119535	ENSG00000007171	9.25680921459637
ENSG00000015475	ENSG00000164125	9.22773667705644
ENSG00000117707	ENSG00000100739	9.20280953137351
ENSG00000167244	ENSG00000146205	9.20263522361282
